facility_id,name,address_city,address_state,address_zip,latitude,longitude,facility_type,specialties,data_completeness,searchable_text,ext_has_icu,ext_icu_beds,ext_has_emergency,ext_has_24_7,ext_has_surgery,ext_has_dialysis,ext_has_oncology,ext_has_neonatal_icu,ext_has_mental_health,ext_has_trauma_centre,ext_inferred_doctors,ext_extracted_equipment,ext_extracted_procedures,ext_operational_notes,ext_confidence,ext_source_sentence,trust_trust_completeness,trust_trust_consistency,trust_trust_verifiability,trust_trust_recency,trust_trust_digital,trust_contradictions,trust_source_sentence,trust_score,contradictions,source_sentence,extraction_error
00072,Aadarsh Dental Care,Surat,Gujarat,395007,21.15642357,72.77735901,dentist,['dentistry'],0.5,Aadarsh Dental Care Implant & Specialization: Dentistry Has well-qualified dental professionals and master degree holders from different specialties | Specializes in dentistry dentistry Surat Gujarat,False,,False,,False,False,False,False,False,False,,[],[],,insufficient_data,Capability:  Has well-qualified dental professionals and master degree holders from different specialties | Specializes in dentistry,12.5,30.0,0.0,2.0,2.5,[],Capability:  Has well-qualified dental professionals and master degree holders from different specialties | Specializes in dentistry,47.0,[],Capability:  Has well-qualified dental professionals and master degree holders from different specialties | Specializes in dentistry,
00073,Aadarsh Multi-Speciality & Neuropsychiatry Hospital,Tohana,Haryana,125120,29.71595764,75.90951538,hospital,['neuropsychiatry | internalMedicine'],0.5,"Aadarsh Multi-Speciality & Neuropsychiatry Hospital Aadarsh Multi-Speciality & Neuropsychiatry Hospital is a mental healthcare institution in Tohana, Haryana, India. Located in Tohana, Fatehabad district, Haryana, India | Neuropsychiatry hospital | Mental healthcare facility | Multi-speciality hospital neuropsychiatry | internalMedicine Tohana Haryana",,,,,,,,,True,,,[],[],,high,"Aadarsh Multi-Speciality & Neuropsychiatry Hospital is a mental healthcare institution in Tohana, Haryana, India.",12.5,30.0,0.0,2.0,2.5,[],"Aadarsh Multi-Speciality & Neuropsychiatry Hospital is a mental healthcare institution in Tohana, Haryana, India.",47.0,[],"Aadarsh Multi-Speciality & Neuropsychiatry Hospital is a mental healthcare institution in Tohana, Haryana, India.",
00074,Aadarsh Pain Clinic & Palliative Care Centre,Meerut,Uttar Pradesh,250004,28.95684052,77.73617554,clinic,['familyMedicine'],0.625,"Aadarsh Pain Clinic & Palliative Care Centre OP / IP / Home care. Morphine: not available. Specialised in: All pain conditions (chronic / arthritis / cancer / neuropathic / back). Specialises in all pain conditions including chronic pain, arthritis, cancer, neuropathic pain and back pain | Morphine not available | Offers outpatient, inpatient and home care services | Provides pain management and palliative care services familyMedicine OP / IP / Home care. Meerut Uttar Pradesh OP / IP / Home care.",,,,,,,,,,,,[],['OP / IP / Home care.'],,medium,"Specialises in all pain conditions including chronic pain, arthritis, cancer, neuropathic pain and back pain | Morphine not available | Offers outpatient, inpatient and home care services | Provides pain management and palliative care services",15.6,30.0,3.0,2.0,10.0,[],"Specialises in all pain conditions including chronic pain, arthritis, cancer, neuropathic pain and back pain | Morphine not available | Offers outpatient, inpatient and home care services | Provides pain management and palliative care services",60.6,[],"Specialises in all pain conditions including chronic pain, arthritis, cancer, neuropathic pain and back pain | Morphine not available | Offers outpatient, inpatient and home care services | Provides pain management and palliative care services",
00075,Aadarsh Superspeciality Homoeo Clinic,Patna,Bihar,800001,25.62662888,85.0954361,clinic,['reproductiveEndocrinologyAndInfertility | familyMedicine | dermatology'],0.5,"Aadarsh Superspeciality Homoeo Clinic Aadarsh Superspeciality Homoeo Clinic Clinic is marked as Always open on Facebook | Specializes in infertility and skin ailments | Provides homeopathy consultations | The clinic is run by Dr. Ragini Jyoti, who holds BHMS from MUHS Nashik | Dr. Ragini Jyoti has 7 years of clinical practice experience reproductiveEndocrinologyAndInfertility | familyMedicine | dermatology Patna Bihar",False,,False,True,False,False,False,False,False,False,,[],[],Clinic is marked as Always open on Facebook,high,Clinic is marked as Always open on Facebook,12.5,30.0,0.0,2.0,10.0,[],Clinic is marked as Always open on Facebook,54.5,[],Clinic is marked as Always open on Facebook,
00076,Aadhaar Hospital,Tirupur,Tamil Nadu,641602,11.11144638,77.33835602,hospital,['radiology | familyMedicine | anesthesiology | cardiology | internalMedicine | generalSurgery | emergencyMedicine | dentistry'],0.5,"Aadhaar Hospital Multi-Speciality Hospital; 24/7 Medical Emergency; Hospitality Treatment; Experienced Doctors. CIN: U85110TN2018PTC122540 | Sub Category: Non-Government | Paid-up Capital: INR 500,000.00 | Company Status: Active | Registered state: Tamil Nadu | Incorporation date: 07-05-2018 | Registrar of Companies: RoC - Chennai | Company Class: Private | Category: Company Limited by Shares | Authorized Capital: INR 5,000,000.00 radiology | familyMedicine | anesthesiology | cardiology | internalMedicine | generalSurgery | emergencyMedicine | dentistry Tirupur Tamil Nadu",,,True,True,True,,,,,,,[],[],24/7 Medical Emergency,high,Multi-Speciality Hospital; 24/7 Medical Emergency; Hospitality Treatment; Experienced Doctors.,12.5,18.0,0.0,2.0,2.5,['Claims surgery capability but no anaesthesiologist mentioned'],Multi-Speciality Hospital; 24/7 Medical Emergency; Hospitality Treatment; Experienced Doctors.,35.0,['Claims surgery capability but no anaesthesiologist mentioned'],Multi-Speciality Hospital; 24/7 Medical Emergency; Hospitality Treatment; Experienced Doctors.,
00077,Aadhav Dental Clinic,Tirupur,Tamil Nadu,641604,11.10258579,77.34626007,clinic,['familyMedicine'],0.375,Aadhav Dental Clinic General dentistry and multispeciality dental clinic nan familyMedicine Tirupur Tamil Nadu,,,,,,,,,,,,[],[],,insufficient_data,Capability:  nan,9.4,30.0,0.0,2.0,7.5,[],Capability:  nan,48.9,[],Capability:  nan,
00078,Aadhi Dental Care & Orthodontic Centre,Gobichettipalayam,Tamil Nadu,638453,11.45798111,77.407547,dentist,['orthodontics | prosthodontics | oralAndMaxillofacialSurgery | dentistry | endodontics'],0.625,"Aadhi Dental Care & Orthodontic Centre Orthodontist clinic: Aadhi Dental Care & Orthodontic Centre Has 7 years in healthcare | Orthodontic specialty care | Offers orthodontic services including braces and oral care | General dental care including fillings, teeth cleaning, and crowns | Orthodontic services including braces orthodontics | prosthodontics | oralAndMaxillofacialSurgery | dentistry | endodontics Teeth cleaning | Offers braces treatment | Dental braces fixing | Braces adjustment | Provides orthodontic treatment using clear aligners | Offers smile makeover treatment | Dental fillings | Brace treatment (orthodontics) | Provides crowns | Provides teeth cleaning | Crown placement | Provides fillings | Ceramic crowns and bridges fixing | Root canal treatment (RCT) | Laser dentistry Gobichettipalayam Tamil Nadu Teeth cleaning Offers braces treatment Dental braces fixing Braces adjustment Provides orthodontic treatment using clear aligners Offers smile makeover treatment Dental fillings Brace treatment (orthodontics) Provides crowns Provides teeth cleaning Crown placement Provides fillings Ceramic crowns and bridges fixing Root canal treatment (RCT) Laser dentistry",False,,False,False,False,False,False,False,False,False,,[],"['Teeth cleaning', 'Offers braces treatment', 'Dental braces fixing', 'Braces adjustment', 'Provides orthodontic treatment using clear aligners', 'Offers smile makeover treatment', 'Dental fillings', 'Brace treatment (orthodontics)', 'Provides crowns', 'Provides teeth cleaning', 'Crown placement', 'Provides fillings', 'Ceramic crowns and bridges fixing', 'Root canal treatment (RCT)', 'Laser dentistry']",,medium,"Capability:  Has 7 years in healthcare | Orthodontic specialty care | Offers orthodontic services including braces and oral care | General dental care including fillings, teeth cleaning, and crowns | Orthodontic services including braces",15.6,30.0,25.0,2.0,10.0,[],"Capability:  Has 7 years in healthcare | Orthodontic specialty care | Offers orthodontic services including braces and oral care | General dental care including fillings, teeth cleaning, and crowns | Orthodontic services including braces",82.6,[],"Capability:  Has 7 years in healthcare | Orthodontic specialty care | Offers orthodontic services including braces and oral care | General dental care including fillings, teeth cleaning, and crowns | Orthodontic services including braces",
00079,Aadhya Homoeopathic Clinic,Ahmedabad,Gujarat,382345,23.05563164,72.64063263,clinic,['familyMedicine'],0.375,"Aadhya Homoeopathic Clinic Aadhya Homoeopathic Clinic offers homeopathic treatment from a private clinic in Ahmedabad, Gujarat. nan familyMedicine Ahmedabad Gujarat",,,,,,,,,,,,[],[],,insufficient_data,"Aadhya Homoeopathic Clinic offers homeopathic treatment from a private clinic in Ahmedabad, Gujarat.",9.4,30.0,0.0,2.0,0.0,[],"Aadhya Homoeopathic Clinic offers homeopathic treatment from a private clinic in Ahmedabad, Gujarat.",41.4,[],"Aadhya Homoeopathic Clinic offers homeopathic treatment from a private clinic in Ahmedabad, Gujarat.",
00080,Aadhya Multi Speciality Hospital,Khammam,Telangana,507001,17.25228882,80.13977051,hospital,['generalSurgery | internalMedicine'],0.625,"Aadhya Multi Speciality Hospital Aadhya Multispeciality Hospital, your premier center for comprehensive healthcare in Khammam. Operates as a multi-speciality hospital | Located in Khammam, Telangana | Doctors are available six days a week | Has operated for 3 years | Provides 24/7 emergency care | Offers General Medicine and General Surgery services | State-of-the-art surgical department | Founded by Dr. Naragani Ramprasad | Staff includes experienced doctors, nurses, and support staff generalSurgery | internalMedicine General Surgery department provides minimally invasive surgeries and major operations Khammam Telangana General Surgery department provides minimally invasive surgeries and major operations",,,True,True,True,,,,,,,[],['General Surgery department provides minimally invasive surgeries and major operations'],Doctors are available six days a week,high,Provides 24/7 emergency care | Offers General Medicine and General Surgery services,15.6,18.0,3.0,2.0,10.0,['Claims surgery capability but no anaesthesiologist mentioned'],Provides 24/7 emergency care | Offers General Medicine and General Surgery services,48.6,['Claims surgery capability but no anaesthesiologist mentioned'],Provides 24/7 emergency care | Offers General Medicine and General Surgery services,
00081,Aadhya Pain Management Centre,Jaipur,Rajasthan,302039,26.95943832,75.77937317,clinic,['painMedicinePMR | familyMedicine | painMedicineAnesthesiology'],0.875,"Aadhya Pain Management Centre Aadhya Pain Management Centre, based in Jaipur, India, is led by Dr. Kanchan Sharma — a Certified Expert in Musculoskeletal Pain and Ultrasound Interventional pain management clinic with image-guided procedures | Outpatient pain management clinic | Has 1 listed doctor on staff: Dr. Kanchan Sharma, Spine and Pain Specialist, with 10 years of experience | Has Dr. Kanchan Sharma, a Pain Management Specialist, on staff | Outpatient pain management clinic in Jaipur | Clinic operates under the name Aadhya Pain Management Centre | Based in Jaipur, India | Provides treatment for back pain, neck pain, knee pain, shoulder pain, sciatica, arthritis, rheumatoid arthritis, tennis elbow, frozen shoulder, and migraine | Specialized pain management services | Has 1 pain management specialist on staff | Has 9 years in healthcare | Dr. Kanchan Sharma is a Pain Management Specialist on staff | Offers consultation-based pain management services | Specializes in spinal pain management | Offers interventional pain management services | Led by Dr. Kanchan Sharma, a Certified Expert in Musculoskeletal Pain and Ultrasound | Staff speaks English and Hindi | Specializes in pain management and spine pain management painMedicinePMR | familyMedicine | painMedicineAnesthesiology Manages arthritis and pain | RF Neurotomy is offered as a pain management procedure | Treats hand pain | Performs RF neurotomy | Offers musculoskeletal pain management | Treats complex regional pain syndrome | Radiofrequency Ablation | Treats herniated discs | Offers chronic pain treatment | Treats fibromyalgia | Offers pain management counseling | Offers neck pain treatment Operation theatres for image-guided interventional procedures | On-site pharmacy | On-site pathology laboratory Jaipur Rajasthan Operation theatres for image-guided interventional procedures On-site pharmacy On-site pathology laboratory Manages arthritis and pain RF Neurotomy is offered as a pain management procedure Treats hand pain Performs RF neurotomy Offers musculoskeletal pain management Treats complex regional pain syndrome Radiofrequency Ablation Treats herniated discs Offers chronic pain treatment Treats fibromyalgia Offers pain management counseling Offers neck pain treatment",False,,False,False,True,False,False,False,False,False,1.0,"['Operation theatres for image-guided interventional procedures', 'On-site pharmacy', 'On-site pathology laboratory']","['Manages arthritis and pain', 'RF Neurotomy is offered as a pain management procedure', 'Treats hand pain', 'Performs RF neurotomy', 'Offers musculoskeletal pain management', 'Treats complex regional pain syndrome', 'Radiofrequency Ablation', 'Treats herniated discs', 'Offers chronic pain treatment', 'Treats fibromyalgia', 'Offers pain management counseling', 'Offers neck pain treatment']",,high,"Aadhya Pain Management Centre, based in Jaipur, India, is led by Dr. Kanchan Sharma — a Certified Expert in Musculoskeletal Pain and Ultrasound",21.9,18.0,25.0,8.0,10.0,['Claims surgery capability but no anaesthesiologist mentioned'],"Aadhya Pain Management Centre, based in Jaipur, India, is led by Dr. Kanchan Sharma — a Certified Expert in Musculoskeletal Pain and Ultrasound",82.9,['Claims surgery capability but no anaesthesiologist mentioned'],"Aadhya Pain Management Centre, based in Jaipur, India, is led by Dr. Kanchan Sharma — a Certified Expert in Musculoskeletal Pain and Ultrasound",
00082,Aadhya Skin Clinic,Palanpur,Gujarat,385001,22.29452133,73.15596008,clinic,['familyMedicine'],0.375,"Aadhya Skin Clinic Aadhya Skin Clinic, a skin clinic located at Doctor House Palanpur, Palanpur, Gujarat, India. nan familyMedicine Palanpur Gujarat",,,,,,,,,,,,[],[],,insufficient_data,Capability:  nan,9.4,30.0,0.0,2.0,10.0,[],Capability:  nan,51.4,[],Capability:  nan,
00083,AADI Health CARE,Cuttack,Odisha,753003,20.47237778,85.89544678,clinic,['familyMedicine'],0.5,"AADI Health CARE OPD clinic in Cuttack, Odisha, India. nan familyMedicine Treadmill visible in facility photos | Electrode patches attached to torso visible on person in photos Cuttack Odisha Treadmill visible in facility photos Electrode patches attached to torso visible on person in photos",,,,,,,,,,,,"['Treadmill visible in facility photos', 'Electrode patches attached to torso visible on person in photos']",[],,insufficient_data,Capability:  nan,12.5,30.0,6.0,2.0,10.0,[],Capability:  nan,60.5,[],Capability:  nan,
00084,Aadinath Dental Care,Lalitpur,Uttar Pradesh,284403,24.6890564,78.42457581,dentist,['familyMedicine | prosthodontics | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics'],0.625,Aadinath Dental Care RCT (Root Canal); Laser Dentistry Operates a dental clinic | Has 6 years in healthcare familyMedicine | prosthodontics | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics Root canal treatment (RCT) | Oral and maxillofacial surgery | Laser dentistry Lalitpur Uttar Pradesh Root canal treatment (RCT) Oral and maxillofacial surgery Laser dentistry,False,,False,False,True,False,False,False,False,False,,[],"['Root canal treatment (RCT)', 'Oral and maxillofacial surgery', 'Laser dentistry']",,high,Capability:  Operates a dental clinic | Has 6 years in healthcare,15.6,18.0,9.0,2.0,2.5,['Claims surgery capability but no anaesthesiologist mentioned'],Capability:  Operates a dental clinic | Has 6 years in healthcare,47.1,['Claims surgery capability but no anaesthesiologist mentioned'],Capability:  Operates a dental clinic | Has 6 years in healthcare,
00085,Aadishakti Hospital,Chapra,Bihar,841301,25.78836823,84.70868683,hospital,['internalMedicine'],0.5,"Aadishakti Hospital Opening Hours: Open: Mon-Sun 08:00-20:00 Is a hospital located in Shyamchak, Chapra, Bihar, India internalMedicine Chapra Bihar",,,,False,,,,,,,,[],[],Open: Mon-Sun 08:00-20:00,medium,Opening Hours: Open: Mon-Sun 08:00-20:00,12.5,30.0,0.0,2.0,2.5,[],Opening Hours: Open: Mon-Sun 08:00-20:00,47.0,[],Opening Hours: Open: Mon-Sun 08:00-20:00,
00086,"Aadishakti Hospital Eye,Maternity&Test Tube Baby Centre",Basti,Uttar Pradesh,272001,26.78439713,82.72609711,hospital,['reproductiveEndocrinologyAndInfertility | obstetricsAndMaternityCare | ophthalmology | gynecologyAndObstetrics | internalMedicine'],0.5,"Aadishakti Hospital Eye,Maternity&Test Tube Baby Centre Test Tube Centre, Eye & Maternity Hospital Offers eye care services as an eye hospital | Provides maternity services | Operates a test tube baby centre reproductiveEndocrinologyAndInfertility | obstetricsAndMaternityCare | ophthalmology | gynecologyAndObstetrics | internalMedicine Basti Uttar Pradesh",,,,,,,,,,,,[],[],,insufficient_data,"Test Tube Centre, Eye & Maternity Hospital",12.5,30.0,0.0,2.0,2.5,[],"Test Tube Centre, Eye & Maternity Hospital",47.0,[],"Test Tube Centre, Eye & Maternity Hospital",
00087,Aadit Eye Hospital,Ahmedabad,Gujarat,380061,23.07864189,72.53669739,hospital,['oculoplasticsAndReconstructiveOrbitalSurgery | pediatricsAndStrabismusOphthalmology | ophthalmology | refractiveSurgeryOphthalmology | eyeTraumaAndEmergencyEyeCare | internalMedicine | cataractAndAnteriorSegmentSurgery | corneaOphthalmology | retinaAndVitreoretinalOphthalmology | glaucomaOphthalmology'],0.75,"Aadit Eye Hospital Compassionate ophthalmologist with 10 years of experience; specializing in eye surgery. Offers oculoplastic surgery | Offers visual field testing | Always open | Provides treatment for dry eyes | Has modern equipment and facilities | Provides treatment for corneal ulcers | Comprehensive eye care facility offering advanced diagnostic and surgical services | Offers cataract surgery and laser refractive surgery including LASIK and Femto LASIK | Comprehensive eye care provider | Specializes in ophthalmology | Operated by Dr. Hirva Chauhan | Offers retina examination | Paediatric ophthalmology services | Offers glaucoma surgery | Retina injections available oculoplasticsAndReconstructiveOrbitalSurgery | pediatricsAndStrabismusOphthalmology | ophthalmology | refractiveSurgeryOphthalmology | eyeTraumaAndEmergencyEyeCare | internalMedicine | cataractAndAnteriorSegmentSurgery | corneaOphthalmology | retinaAndVitreoretinalOphthalmology | glaucomaOphthalmology Eye laser treatments | Oculoplastic surgery | Pain-free, suture-less cataract surgery | Intraocular lens implantation | Dry eye management | Visual field testing | Fundus examination | Treatment of dry eyes | Cataract surgery using phacoemulsification with micro-incision techniques | Laser procedures for glaucoma and posterior capsule opacification | Glaucoma surgery | Treatment of corneal ulcers | LASIK and Femto LASIK laser refractive surgery | Paediatric ophthalmology services | Retina examination | Retina injections Equipped with latest ophthalmic diagnostic devices | Reception area | Hi-tech cold phaco-emulsification setup | Parking available | Air-conditioned facility | Emergency services Ahmedabad Gujarat Equipped with latest ophthalmic diagnostic devices Reception area Hi-tech cold phaco-emulsification setup Parking available Air-conditioned facility Emergency services Eye laser treatments Oculoplastic surgery Pain-free, suture-less cataract surgery Intraocular lens implantation Dry eye management Visual field testing Fundus examination Treatment of dry eyes Cataract surgery using phacoemulsification with micro-incision techniques Laser procedures for glaucoma and posterior capsule opacification Glaucoma surgery Treatment of corneal ulcers LASIK and Femto LASIK laser refractive surgery Paediatric ophthalmology services Retina examination Retina injections",False,,True,True,True,False,False,False,False,False,,"['Equipped with latest ophthalmic diagnostic devices', 'Reception area', 'Hi-tech cold phaco-emulsification setup', 'Parking available', 'Air-conditioned facility', 'Emergency services']","['Eye laser treatments', 'Oculoplastic surgery', 'Pain-free, suture-less cataract surgery', 'Intraocular lens implantation', 'Dry eye management', 'Visual field testing', 'Fundus examination', 'Treatment of dry eyes', 'Cataract surgery using phacoemulsification with micro-incision techniques', 'Laser procedures for glaucoma and posterior capsule opacification', 'Glaucoma surgery', 'Treatment of corneal ulcers', 'LASIK and Femto LASIK laser refractive surgery', 'Paediatric ophthalmology services', 'Retina examination', 'Retina injections']",Always open,high,Always open,18.8,18.0,25.0,2.0,10.0,['Claims surgery capability but no anaesthesiologist mentioned'],Always open,73.8,['Claims surgery capability but no anaesthesiologist mentioned'],Always open,
00088,Aaditri Clinic,Lucknow,Uttar Pradesh,226010,26.86801147,81.01353455,clinic,['familyMedicine'],0.5,"Aaditri Clinic Aaditri Clinic is a one stop clinic for women where the health need of females from adolescent to postmenopausal and geriatric age group are addressed under one roof. Obstetrician-Gynecologist (OBGYN) clinic | Led by Dr Apeksha Vishnoi | Comprehensive women's health clinic for females from adolescence to geriatric age groups | Based in Lucknow, Uttar Pradesh, India familyMedicine Lucknow Uttar Pradesh",,,,,,,,,,,,[],[],,insufficient_data,Aaditri Clinic is a one stop clinic for women where the health need of females from adolescent to postmenopausal and geriatric age group are addressed under one roof.,12.5,30.0,0.0,2.0,2.5,[],Aaditri Clinic is a one stop clinic for women where the health need of females from adolescent to postmenopausal and geriatric age group are addressed under one roof.,47.0,[],Aaditri Clinic is a one stop clinic for women where the health need of females from adolescent to postmenopausal and geriatric age group are addressed under one roof.,
00089,Aaditya Eye Children Hospital,Vadodara,Gujarat,390001,22.33140182,73.18081665,hospital,['pediatrics | internalMedicine | ophthalmology'],0.5,Aaditya Eye Children Hospital Aaditya Eye & Children Hospital (A Unit Of Aaditya Healthcare) Provides comprehensive medical services for children and eye care pediatrics | internalMedicine | ophthalmology Vadodara Gujarat,,,,,,,,,,,,[],[],,insufficient_data,Provides comprehensive medical services for children and eye care,12.5,30.0,0.0,2.0,2.5,[],Provides comprehensive medical services for children and eye care,47.0,[],Provides comprehensive medical services for children and eye care,
00090,Aaditya Poly Clinic,Hyderabad,Telangana,500048,17.36624527,78.42892456,clinic,['dermatology | ophthalmology | familyMedicine | gynecologyAndObstetrics | internalMedicine | physicalMedicineAndRehabilitation'],0.75,"Aaditya Poly Clinic Polyclinics and Eye Clinics Internal medicine services | Multi-specialty clinic | Dr. D. S. Sai is associated with surgical gastroenterology | Has 1 general physician on staff: Dr. Raja Bhaumik (MBBS, DNB - General Medicine, FIC) with 29 years of experience | Is a clinic | Dermatology / skin care services offered | Internal medicine services offered | Eye care services offered | On-site laboratory services | On-site pharmacy | Operates as a physiotherapy clinic | Nephrology services | Has 25 years of experience in healthcare | Pediatrics services | Located in Warasiguda, Hyderabad | Cardiology services | Gynaecology services | Eye clinic services | Offers home visits for physiotherapy dermatology | ophthalmology | familyMedicine | gynecologyAndObstetrics | internalMedicine | physicalMedicineAndRehabilitation Immunity Therapy | Nebulisations | Provides physiotherapy treatment for joint pain, stiffness and pain in joints, osteoarthritis, rheumatoid arthritis, frozen shoulder, paralysis, and neuropathy or myopathy. | Performs laparoscopic surgery | Back Pain Physiotherapy | Hair Treatment | Head and Neck Infection Treatment Hyderabad Telangana Immunity Therapy Nebulisations Provides physiotherapy treatment for joint pain, stiffness and pain in joints, osteoarthritis, rheumatoid arthritis, frozen shoulder, paralysis, and neuropathy or myopathy. Performs laparoscopic surgery Back Pain Physiotherapy Hair Treatment Head and Neck Infection Treatment",False,,False,False,True,False,False,False,False,False,1.0,[],"['Immunity Therapy', 'Nebulisations', 'Provides physiotherapy treatment for joint pain, stiffness and pain in joints, osteoarthritis, rheumatoid arthritis, frozen shoulder, paralysis, and neuropathy or myopathy.', 'Performs laparoscopic surgery', 'Back Pain Physiotherapy', 'Hair Treatment', 'Head and Neck Infection Treatment']",,high,"Capability: Internal medicine services | Multi-specialty clinic | Dr. D. S. Sai is associated with surgical gastroenterology | Has 1 general physician on staff: Dr. Raja Bhaumik (MBBS, DNB - General Medicine, FIC) with 29 years of experience | Is a clinic | Dermatology / skin care services offered | Internal medicine services offered | Eye care services offered | On-site laboratory services | On-site pharmacy | Operates as a physiotherapy clinic | Nephrology services | Has 25 years of experience in healthcare | Pediatrics services | Located in Warasiguda, Hyderabad | Cardiology services | Gynaecology services | Eye clinic services | Offers home visits for physiotherapy",18.8,18.0,21.0,2.0,0.0,['Claims surgery capability but no anaesthesiologist mentioned'],"Capability: Internal medicine services | Multi-specialty clinic | Dr. D. S. Sai is associated with surgical gastroenterology | Has 1 general physician on staff: Dr. Raja Bhaumik (MBBS, DNB - General Medicine, FIC) with 29 years of experience | Is a clinic | Dermatology / skin care services offered | Internal medicine services offered | Eye care services offered | On-site laboratory services | On-site pharmacy | Operates as a physiotherapy clinic | Nephrology services | Has 25 years of experience in healthcare | Pediatrics services | Located in Warasiguda, Hyderabad | Cardiology services | Gynaecology services | Eye clinic services | Offers home visits for physiotherapy",59.8,['Claims surgery capability but no anaesthesiologist mentioned'],"Capability: Internal medicine services | Multi-specialty clinic | Dr. D. S. Sai is associated with surgical gastroenterology | Has 1 general physician on staff: Dr. Raja Bhaumik (MBBS, DNB - General Medicine, FIC) with 29 years of experience | Is a clinic | Dermatology / skin care services offered | Internal medicine services offered | Eye care services offered | On-site laboratory services | On-site pharmacy | Operates as a physiotherapy clinic | Nephrology services | Has 25 years of experience in healthcare | Pediatrics services | Located in Warasiguda, Hyderabad | Cardiology services | Gynaecology services | Eye clinic services | Offers home visits for physiotherapy",
00091,Aadityacare Maternity Hospital,Mumbai,Maharashtra,400078,19.1508522,72.93737793,hospital,['maternalFetalMedicineOrPerinatology | reproductiveEndocrinologyAndInfertility | pediatrics | obstetricsAndMaternityCare | radiology | neonatologyPerinatalMedicine | gynecologyAndObstetrics | internalMedicine | urogynecologyAndReconstructivePelvisSurgery | familyPlanningAndComplexContraception'],0.625,"Aadityacare Maternity Hospital Aadityacare Maternity Hospital is Baby-friendly hospital they have services like Postnatal care, Neonatal care for their patients. Director: Dr Pradnya Randive MS(OBGY), MBBS, DPH (Mum). Provides high-risk obstetrics care | Centre of Excellence in women's healthcare (gynecology) located in Bhandup, Mumbai | Directed by Dr Pradnya Randive, MS(OBGY), MBBS, DPH (Mum) | Founded in 2010 | Aadityacare Maternity Hospital is a baby-friendly hospital | Promotes vaginal deliveries with assisted delivery when necessary | Headquartered in Mumbai, Maharashtra | Provides postnatal care and neonatal care services | Has 11-50 employees | Specializes in obstetrics, gynecology, infertility, and maternity care | Located in Bhandup, Mumbai, Maharashtra maternalFetalMedicineOrPerinatology | reproductiveEndocrinologyAndInfertility | pediatrics | obstetricsAndMaternityCare | radiology | neonatologyPerinatalMedicine | gynecologyAndObstetrics | internalMedicine | urogynecologyAndReconstructivePelvisSurgery | familyPlanningAndComplexContraception Assisted delivery when required Mumbai Maharashtra Assisted delivery when required",,,,,,,,,,,,[],['Assisted delivery when required'],,insufficient_data,"Aadityacare Maternity Hospital is Baby-friendly hospital they have services like Postnatal care, Neonatal care for their patients.",15.6,30.0,3.0,2.0,2.5,[],"Aadityacare Maternity Hospital is Baby-friendly hospital they have services like Postnatal care, Neonatal care for their patients.",53.1,[],"Aadityacare Maternity Hospital is Baby-friendly hospital they have services like Postnatal care, Neonatal care for their patients.",
00092,Aadvik Diagnostic Center,Greater Noida,Uttar Pradesh,201318,28.56439209,77.44772339,clinic,['obstetricsAndMaternityCare | radiology | familyMedicine | gynecologyAndObstetrics | internalMedicine | pathology | allergyAndImmunology'],0.625,"Aadvik Diagnostic Center Pathology & Diagnostic Lab Offers diagnostic sample collection services (blood, urine, stool) | Provides blood testing and pathology services | Authorized Collection Center of SRL Diagnostics | Has a Dadri branch | Pathology and diagnostic laboratory services obstetricsAndMaternityCare | radiology | familyMedicine | gynecologyAndObstetrics | internalMedicine | pathology | allergyAndImmunology Collects urine samples for laboratory testing | Collects stool samples for laboratory testing | Collects blood samples for laboratory testing Greater Noida Uttar Pradesh Collects urine samples for laboratory testing Collects stool samples for laboratory testing Collects blood samples for laboratory testing",False,,False,,False,False,False,False,False,False,,[],"['Collects urine samples for laboratory testing', 'Collects stool samples for laboratory testing', 'Collects blood samples for laboratory testing']",,medium,"Offers diagnostic sample collection services (blood, urine, stool) | Provides blood testing and pathology services",15.6,30.0,9.0,2.0,2.5,[],"Offers diagnostic sample collection services (blood, urine, stool) | Provides blood testing and pathology services",59.1,[],"Offers diagnostic sample collection services (blood, urine, stool) | Provides blood testing and pathology services",
00093,Aadvik Skin Care Clinic,Moradabad,Uttar Pradesh,244001,28.84361649,78.77291107,clinic,['familyMedicine | dermatology'],0.375,Aadvik Skin Care Clinic Skin Clinic nan familyMedicine | dermatology Moradabad Uttar Pradesh,,,,,,,,,,,,[],[],,insufficient_data,Capability:  nan,9.4,30.0,0.0,2.0,0.0,[],Capability:  nan,41.4,[],Capability:  nan,
